,SKU_NAME,FEED_DATE,PAGE VIEWS,ORDERED UNITS
659,C211F62H36,14/06/19,417,0
660,C211F62H36,15/06/19,351,1
661,C211F62H36,16/06/19,289,0
662,C211F62H36,17/06/19,417,0
663,C211F62H36,18/06/19,423,0
664,C211F62H36,24/06/19,433,0
665,C211F62H36,25/06/19,417,0
666,C211F62H36,26/06/19,379,0
667,C211F62H36,27/06/19,363,0
668,C211F62H36,28/06/19,396,1
669,C211F62H36,29/06/19,284,0
670,C211F62H36,30/06/19,285,0
671,C211F62H36,02/07/19,436,0
672,C211F62H36,03/07/19,427,-1
673,C211F62H36,04/07/19,359,1
674,C211F62H36,05/07/19,296,0
675,C211F62H36,06/07/19,307,0
676,C211F62H36,07/07/19,326,0
677,C211F62H36,09/07/19,463,0
678,C211F62H36,10/07/19,414,0
679,C211F62H36,11/07/19,446,0
680,C211F62H36,12/07/19,344,0
681,C211F62H36,13/07/19,263,0
682,C211F62H36,14/07/19,382,0
683,C211F62H36,17/07/19,437,0
684,C211F62H36,18/07/19,396,0
685,C211F62H36,19/07/19,375,0
686,C211F62H36,20/07/19,292,0
687,C211F62H36,21/07/19,317,0
688,C211F62H36,23/07/19,395,0
689,C211F62H36,24/07/19,404,0
690,C211F62H36,25/07/19,340,0
691,C211F62H36,26/07/19,321,0
692,C211F62H36,27/07/19,288,0
693,C211F62H36,28/07/19,290,0
694,C211F62H36,29/07/19,324,0
695,C211F62H36,30/07/19,390,0
696,C211F62H36,31/07/19,396,0
697,C211F62H36,02/08/19,371,0
698,C211F62H36,13/08/19,336,0
699,C211F62H36,16/08/19,287,0
700,C211F62H36,18/08/19,354,5
701,C211F62H36,19/08/19,541,15
702,C211F62H36,20/08/19,502,9
703,C211F62H36,21/08/19,532,15
704,C211F62H36,22/08/19,562,23
705,C211F62H36,23/08/19,492,24
706,C211F62H36,24/08/19,374,6
707,C211F62H36,25/08/19,490,18
708,C211F62H36,26/08/19,613,47
709,C211F62H36,27/08/19,573,63
710,C211F62H36,28/08/19,623,45
711,C211F62H36,29/08/19,528,25
712,C211F62H36,30/08/19,498,36
713,C211F62H36,31/08/19,400,18
714,B112D4[DQM,01/05/19,425,83
715,B112D4[DQM,02/05/19,446,105
716,B112D4[DQM,03/05/19,373,78
717,B112D4[DQM,04/05/19,263,46
718,B112D4[DQM,05/05/19,329,39
719,B112D4[DQM,06/05/19,422,109
720,B112D4[DQM,07/05/19,358,70
721,B112D4[DQM,08/05/19,358,92
722,B112D4[DQM,09/05/19,400,99
723,B112D4[DQM,10/05/19,341,74
724,B112D4[DQM,11/05/19,191,32
725,B112D4[DQM,12/05/19,216,27
726,B112D4[DQM,13/05/19,342,78
727,B112D4[DQM,14/05/19,316,110
728,B112D4[DQM,15/05/19,336,99
729,B112D4[DQM,16/05/19,316,79
730,B112D4[DQM,17/05/19,266,124
731,B112D4[DQM,18/05/19,218,30
732,B112D4[DQM,19/05/19,267,62
733,B112D4[DQM,20/05/19,413,106
734,B112D4[DQM,21/05/19,364,74
735,B112D4[DQM,22/05/19,369,77
736,B112D4[DQM,23/05/19,365,139
737,B112D4[DQM,24/05/19,323,75
738,B112D4[DQM,25/05/19,207,17
739,B112D4[DQM,26/05/19,230,37
740,B112D4[DQM,27/05/19,308,42
741,B112D4[DQM,28/05/19,410,101
742,B112D4[DQM,29/05/19,349,119
743,B112D4[DQM,30/05/19,355,115
744,B112D4[DQM,31/05/19,339,176
745,B112D4[DQM,01/06/19,224,33
746,B112D4[DQM,02/06/19,263,35
747,B112D4[DQM,03/06/19,407,110
748,B112D4[DQM,04/06/19,415,129
749,B112D4[DQM,05/06/19,383,97
750,B112D4[DQM,06/06/19,309,141
751,B112D4[DQM,07/06/19,256,68
752,B112D4[DQM,08/06/19,220,31
753,B112D4[DQM,09/06/19,241,32
754,B112D4[DQM,10/06/19,347,89
755,B112D4[DQM,11/06/19,433,140
756,B112D4[DQM,12/06/19,372,78
757,B112D4[DQM,13/06/19,338,79
758,B112D4[DQM,14/06/19,291,66
759,B112D4[DQM,15/06/19,257,38
760,B112D4[DQM,16/06/19,252,32
761,B112D4[DQM,17/06/19,362,107
762,B112D4[DQM,18/06/19,407,196
763,B112D4[DQM,19/06/19,321,110
764,B112D4[DQM,20/06/19,432,109
765,B112D4[DQM,21/06/19,329,183
766,B112D4[DQM,22/06/19,209,36
767,B112D4[DQM,23/06/19,256,40
768,B112D4[DQM,24/06/19,416,72
769,B112D4[DQM,25/06/19,391,110
770,B112D4[DQM,26/06/19,444,90
771,B112D4[DQM,27/06/19,402,82
772,B112D4[DQM,28/06/19,328,91
773,B112D4[DQM,29/06/19,228,32
774,B112D4[DQM,30/06/19,244,39
775,B112D4[DQM,01/07/19,570,117
776,B112D4[DQM,02/07/19,385,104
777,B112D4[DQM,03/07/19,367,68
778,B112D4[DQM,04/07/19,251,23
779,B112D4[DQM,05/07/19,337,62
780,B112D4[DQM,06/07/19,205,34
781,B112D4[DQM,07/07/19,273,34
782,B112D4[DQM,08/07/19,424,89
783,B112D4[DQM,09/07/19,446,107
784,B112D4[DQM,10/07/19,394,112
785,B112D4[DQM,11/07/19,419,163
786,B112D4[DQM,12/07/19,343,66
787,B112D4[DQM,13/07/19,243,28
788,B112D4[DQM,14/07/19,250,32
789,B112D4[DQM,15/07/19,790,261
790,B112D4[DQM,16/07/19,608,180
791,B112D4[DQM,17/07/19,482,88
792,B112D4[DQM,18/07/19,413,76
793,B112D4[DQM,19/07/19,358,88
794,B112D4[DQM,20/07/19,225,34
795,B112D4[DQM,21/07/19,281,29
796,B112D4[DQM,22/07/19,419,78
797,B112D4[DQM,23/07/19,354,90
798,B112D4[DQM,24/07/19,402,92
799,B112D4[DQM,25/07/19,400,122
800,B112D4[DQM,26/07/19,321,52
801,B112D4[DQM,27/07/19,254,28
802,B112D4[DQM,28/07/19,284,35
803,B112D4[DQM,29/07/19,421,103
804,B112D4[DQM,30/07/19,389,109
805,B112D4[DQM,31/07/19,361,88
806,B112D4[DQM,01/08/19,352,104
807,B112D4[DQM,02/08/19,310,74
808,B112D4[DQM,03/08/19,260,31
809,B112D4[DQM,04/08/19,266,46
810,B112D4[DQM,05/08/19,446,103
811,B112D4[DQM,06/08/19,410,140
812,B112D4[DQM,07/08/19,393,95
813,B112D4[DQM,08/08/19,382,72
814,B112D4[DQM,09/08/19,321,67
815,B112D4[DQM,10/08/19,226,36
816,B112D4[DQM,11/08/19,263,37
817,B112D4[DQM,12/08/19,343,123
818,B112D4[DQM,13/08/19,451,103
819,B112D4[DQM,14/08/19,350,86
820,B112D4[DQM,15/08/19,356,106
821,B112D4[DQM,16/08/19,383,85
822,B112D4[DQM,17/08/19,265,43
823,B112D4[DQM,18/08/19,282,37
824,B112D4[DQM,19/08/19,404,180
825,B112D4[DQM,20/08/19,456,70
826,B112D4[DQM,21/08/19,422,136
827,B112D4[DQM,22/08/19,399,104
828,B112D4[DQM,23/08/19,336,88
829,B112D4[DQM,24/08/19,255,23
830,B112D4[DQM,25/08/19,267,44
831,B112D4[DQM,26/08/19,440,107
832,B112D4[DQM,27/08/19,403,98
833,B112D4[DQM,28/08/19,416,169
834,B112D4[DQM,29/08/19,423,100
835,B112D4[DQM,30/08/19,329,95
836,B112D4[DQM,31/08/19,276,37
837,D102FV7QM2,01/05/19,423,25
838,D102FV7QM2,02/05/19,412,33
839,D102FV7QM2,03/05/19,370,28
840,D102FV7QM2,04/05/19,435,17
841,D102FV7QM2,05/05/19,354,20
842,D102FV7QM2,06/05/19,467,35
843,D102FV7QM2,07/05/19,410,27
844,D102FV7QM2,08/05/19,379,30
845,D102FV7QM2,09/05/19,365,30
846,D102FV7QM2,10/05/19,370,23
847,D102FV7QM2,11/05/19,375,23
848,D102FV7QM2,12/05/19,426,23
849,D102FV7QM2,13/05/19,421,28
850,D102FV7QM2,14/05/19,385,18
851,D102FV7QM2,15/05/19,372,27
852,D102FV7QM2,16/05/19,360,31
853,D102FV7QM2,17/05/19,367,24
854,D102FV7QM2,18/05/19,367,25
855,D102FV7QM2,19/05/19,371,15
856,D102FV7QM2,20/05/19,402,21
857,D102FV7QM2,21/05/19,361,16
858,D102FV7QM2,22/05/19,403,18
859,D102FV7QM2,23/05/19,350,24
860,D102FV7QM2,24/05/19,314,23
861,D102FV7QM2,25/05/19,387,20
862,D102FV7QM2,26/05/19,303,19
863,D102FV7QM2,27/05/19,484,26
864,D102FV7QM2,28/05/19,460,19
865,D102FV7QM2,29/05/19,394,21
866,D102FV7QM2,30/05/19,415,26
867,D102FV7QM2,31/05/19,420,35
868,D102FV7QM2,01/06/19,394,27
869,D102FV7QM2,02/06/19,406,27
870,D102FV7QM2,03/06/19,423,19
871,D102FV7QM2,04/06/19,484,33
872,D102FV7QM2,05/06/19,415,30
873,D102FV7QM2,06/06/19,451,27
874,D102FV7QM2,07/06/19,359,40
875,D102FV7QM2,08/06/19,394,25
876,D102FV7QM2,09/06/19,399,31
877,D102FV7QM2,10/06/19,415,20
878,D102FV7QM2,11/06/19,429,32
879,D102FV7QM2,12/06/19,458,30
880,D102FV7QM2,13/06/19,526,33
881,D102FV7QM2,14/06/19,451,24
882,D102FV7QM2,15/06/19,499,25
883,D102FV7QM2,16/06/19,511,26
884,D102FV7QM2,17/06/19,537,35
885,D102FV7QM2,18/06/19,499,22
886,D102FV7QM2,19/06/19,530,36
887,D102FV7QM2,20/06/19,568,30
888,D102FV7QM2,21/06/19,452,35
889,D102FV7QM2,22/06/19,426,15
890,D102FV7QM2,23/06/19,318,0
891,D102FV7QM2,24/06/19,377,16
892,D102FV7QM2,25/06/19,475,31
893,D102FV7QM2,26/06/19,489,39
894,D102FV7QM2,27/06/19,518,36
895,D102FV7QM2,28/06/19,400,23
896,D102FV7QM2,29/06/19,536,32
897,D102FV7QM2,30/06/19,497,35
898,D102FV7QM2,01/07/19,515,32
899,D102FV7QM2,02/07/19,521,30
900,D102FV7QM2,03/07/19,457,27
901,D102FV7QM2,04/07/19,500,29
902,D102FV7QM2,05/07/19,511,26
903,D102FV7QM2,06/07/19,528,30
904,D102FV7QM2,07/07/19,510,35
905,D102FV7QM2,08/07/19,520,40
906,D102FV7QM2,09/07/19,580,34
907,D102FV7QM2,10/07/19,546,44
908,D102FV7QM2,11/07/19,547,36
909,D102FV7QM2,12/07/19,516,24
910,D102FV7QM2,13/07/19,549,19
911,D102FV7QM2,14/07/19,615,18
912,D102FV7QM2,15/07/19,1760,132
913,D102FV7QM2,16/07/19,1340,124
914,D102FV7QM2,17/07/19,651,39
915,D102FV7QM2,18/07/19,606,34
916,D102FV7QM2,19/07/19,600,33
917,D102FV7QM2,20/07/19,609,30
918,D102FV7QM2,21/07/19,639,27
919,D102FV7QM2,22/07/19,709,41
920,D102FV7QM2,23/07/19,626,36
921,D102FV7QM2,24/07/19,558,36
922,D102FV7QM2,25/07/19,628,48
923,D102FV7QM2,26/07/19,550,34
924,D102FV7QM2,27/07/19,513,32
925,D102FV7QM2,28/07/19,594,38
926,D102FV7QM2,29/07/19,649,45
927,D102FV7QM2,30/07/19,705,42
928,D102FV7QM2,31/07/19,617,37
929,D102FV7QM2,01/08/19,635,50
930,D102FV7QM2,02/08/19,585,30
931,D102FV7QM2,03/08/19,635,27
932,D102FV7QM2,04/08/19,601,29
933,D102FV7QM2,05/08/19,634,51
934,D102FV7QM2,06/08/19,618,38
935,D102FV7QM2,07/08/19,587,32
936,D102FV7QM2,08/08/19,583,40
937,D102FV7QM2,09/08/19,599,38
938,D102FV7QM2,10/08/19,610,27
939,D102FV7QM2,11/08/19,612,33
940,D102FV7QM2,12/08/19,681,61
941,D102FV7QM2,13/08/19,710,52
942,D102FV7QM2,14/08/19,763,60
943,D102FV7QM2,15/08/19,681,62
944,D102FV7QM2,16/08/19,648,42
945,D102FV7QM2,17/08/19,686,37
946,D102FV7QM2,18/08/19,602,46
947,D102FV7QM2,19/08/19,638,40
948,D102FV7QM2,20/08/19,618,46
949,D102FV7QM2,21/08/19,618,57
950,D102FV7QM2,22/08/19,542,51
951,D102FV7QM2,23/08/19,622,34
952,D102FV7QM2,24/08/19,684,50
953,D102FV7QM2,25/08/19,558,34
954,D102FV7QM2,26/08/19,687,60
955,D102FV7QM2,27/08/19,598,43
956,D102FV7QM2,28/08/19,649,57
957,D102FV7QM2,29/08/19,574,45
958,D102FV7QM2,30/08/19,558,48
959,D102FV7QM2,31/08/19,521,34
960,B012GU7SOL,01/05/19,87,0
961,B012GU7SOL,02/05/19,85,0
962,B012GU7SOL,03/05/19,104,0
963,B012GU7SOL,04/05/19,107,0
964,B012GU7SOL,05/05/19,116,0
965,B012GU7SOL,06/05/19,126,0
966,B012GU7SOL,07/05/19,139,0
967,B012GU7SOL,08/05/19,129,0
968,B012GU7SOL,09/05/19,117,0
969,B012GU7SOL,10/05/19,96,0
970,B012GU7SOL,11/05/19,127,0
971,B012GU7SOL,12/05/19,116,0
972,B012GU7SOL,13/05/19,110,0
973,B012GU7SOL,14/05/19,107,0
974,B012GU7SOL,15/05/19,87,0
975,B012GU7SOL,16/05/19,92,0
976,B012GU7SOL,17/05/19,65,0
977,B012GU7SOL,18/05/19,82,0
978,B012GU7SOL,19/05/19,85,0
979,B012GU7SOL,20/05/19,96,0
980,B012GU7SOL,21/05/19,88,0
981,B012GU7SOL,22/05/19,99,0
982,B012GU7SOL,23/05/19,90,0
983,B012GU7SOL,24/05/19,101,0
984,B012GU7SOL,25/05/19,108,0
985,B012GU7SOL,26/05/19,106,0
986,B012GU7SOL,27/05/19,105,0
987,B012GU7SOL,28/05/19,105,0
988,B012GU7SOL,29/05/19,88,0
989,B012GU7SOL,30/05/19,84,0
990,B012GU7SOL,31/05/19,82,0
991,B012GU7SOL,01/06/19,82,0
992,B012GU7SOL,02/06/19,87,0
993,B012GU7SOL,03/06/19,83,0
994,B012GU7SOL,04/06/19,102,0
995,B012GU7SOL,05/06/19,94,0
996,B012GU7SOL,06/06/19,103,0
997,B012GU7SOL,07/06/19,97,0
998,B012GU7SOL,08/06/19,75,0
999,B012GU7SOL,09/06/19,103,0
1000,B012GU7SOL,10/06/19,95,0
1001,B012GU7SOL,11/06/19,114,0
1002,B012GU7SOL,12/06/19,94,0
1003,B012GU7SOL,13/06/19,119,0
1004,B012GU7SOL,14/06/19,111,0
1005,B012GU7SOL,15/06/19,115,0
1006,B012GU7SOL,16/06/19,121,0
1007,B012GU7SOL,17/06/19,133,0
1008,B012GU7SOL,18/06/19,133,0
1009,B012GU7SOL,19/06/19,128,0
1010,B012GU7SOL,20/06/19,121,0
1011,B012GU7SOL,21/06/19,118,0
1012,B012GU7SOL,22/06/19,106,0
1013,B012GU7SOL,23/06/19,131,0
1014,B012GU7SOL,24/06/19,122,0
1015,B012GU7SOL,25/06/19,136,0
1016,B012GU7SOL,26/06/19,118,0
1017,B012GU7SOL,27/06/19,123,0
1018,B012GU7SOL,28/06/19,106,0
1019,B012GU7SOL,29/06/19,123,0
1020,B012GU7SOL,30/06/19,108,0
1021,B012GU7SOL,01/07/19,122,0
1022,B012GU7SOL,02/07/19,125,0
1023,B012GU7SOL,03/07/19,101,0
1024,B012GU7SOL,04/07/19,131,0
1025,B012GU7SOL,05/07/19,137,0
1026,B012GU7SOL,06/07/19,108,0
1027,B012GU7SOL,07/07/19,118,0
1028,B012GU7SOL,08/07/19,116,0
1029,B012GU7SOL,09/07/19,138,0
1030,B012GU7SOL,10/07/19,87,0
1031,B012GU7SOL,11/07/19,100,0
1032,B012GU7SOL,12/07/19,133,0
1033,B012GU7SOL,13/07/19,138,0
1034,B012GU7SOL,14/07/19,167,0
1035,B012GU7SOL,15/07/19,288,0
1036,B012GU7SOL,16/07/19,200,0
1037,B012GU7SOL,17/07/19,104,0
1038,B012GU7SOL,18/07/19,119,0
1039,B012GU7SOL,19/07/19,104,0
1040,B012GU7SOL,20/07/19,100,0
1041,B012GU7SOL,21/07/19,129,0
1042,B012GU7SOL,22/07/19,139,0
1043,B012GU7SOL,23/07/19,112,0
1044,B012GU7SOL,24/07/19,99,0
1045,B012GU7SOL,25/07/19,114,0
1046,B012GU7SOL,26/07/19,99,1
1047,B012GU7SOL,27/07/19,116,0
1048,B012GU7SOL,28/07/19,144,0
1049,B012GU7SOL,29/07/19,140,0
1050,B012GU7SOL,30/07/19,136,0
1051,B012GU7SOL,31/07/19,159,0
1052,B012GU7SOL,01/08/19,149,0
1053,B012GU7SOL,02/08/19,135,0
1054,B012GU7SOL,03/08/19,117,0
1055,B012GU7SOL,04/08/19,134,0
1056,B012GU7SOL,05/08/19,137,0
1057,B012GU7SOL,06/08/19,96,0
1058,B012GU7SOL,07/08/19,121,0
1059,B012GU7SOL,08/08/19,143,0
1060,B012GU7SOL,09/08/19,142,0
1061,B012GU7SOL,10/08/19,111,0
1062,B012GU7SOL,11/08/19,119,0
1063,B012GU7SOL,12/08/19,147,0
1064,B012GU7SOL,13/08/19,149,0
1065,B012GU7SOL,14/08/19,142,0
1066,B012GU7SOL,15/08/19,141,0
1067,B012GU7SOL,16/08/19,132,0
1068,B012GU7SOL,17/08/19,165,0
1069,B012GU7SOL,18/08/19,122,0
1070,B012GU7SOL,19/08/19,185,0
1071,B012GU7SOL,20/08/19,123,0
1072,B012GU7SOL,21/08/19,128,0
1073,B012GU7SOL,22/08/19,94,0
1074,B012GU7SOL,23/08/19,138,0
1075,B012GU7SOL,24/08/19,98,0
1076,B012GU7SOL,25/08/19,102,0
1077,B012GU7SOL,26/08/19,127,0
1078,B012GU7SOL,27/08/19,114,0
1079,B012GU7SOL,28/08/19,113,0
1080,B012GU7SOL,29/08/19,145,0
1081,B012GU7SOL,30/08/19,83,0
1082,B012GU7SOL,31/08/19,114,0
1083,D214HWSKBO,01/05/19,394,0
1084,D214HWSKBO,02/05/19,411,0
1085,D214HWSKBO,03/05/19,394,0
1086,D214HWSKBO,04/05/19,329,0
1087,D214HWSKBO,05/05/19,283,0
1088,D214HWSKBO,06/05/19,417,0
1089,D214HWSKBO,07/05/19,401,0
1090,D214HWSKBO,08/05/19,398,0
1091,D214HWSKBO,09/05/19,362,0
1092,D214HWSKBO,10/05/19,391,0
1093,D214HWSKBO,11/05/19,258,0
1094,D214HWSKBO,12/05/19,270,0
1095,D214HWSKBO,13/05/19,439,0
1096,D214HWSKBO,14/05/19,408,0
1097,D214HWSKBO,15/05/19,419,0
1098,D214HWSKBO,16/05/19,366,0
1099,D214HWSKBO,17/05/19,460,0
1100,D214HWSKBO,18/05/19,247,0
1101,D214HWSKBO,19/05/19,251,0
1102,D214HWSKBO,20/05/19,393,0
1103,D214HWSKBO,21/05/19,447,0
1104,D214HWSKBO,22/05/19,388,0
1105,D214HWSKBO,23/05/19,343,0
1106,D214HWSKBO,24/05/19,313,0
1107,D214HWSKBO,25/05/19,181,0
1108,D214HWSKBO,26/05/19,216,0
1109,D214HWSKBO,27/05/19,242,0
1110,D214HWSKBO,28/05/19,403,0
1111,D214HWSKBO,29/05/19,301,0
1112,D214HWSKBO,30/05/19,399,0
1113,D214HWSKBO,31/05/19,298,0
1114,D214HWSKBO,01/06/19,221,0
1115,D214HWSKBO,02/06/19,213,0
1116,D214HWSKBO,03/06/19,286,0
1117,D214HWSKBO,04/06/19,284,0
1118,D214HWSKBO,05/06/19,349,0
1119,D214HWSKBO,06/06/19,263,0
1120,D214HWSKBO,07/06/19,271,0
1121,D214HWSKBO,08/06/19,185,0
1122,D214HWSKBO,09/06/19,231,0
1123,D214HWSKBO,10/06/19,276,0
1124,D214HWSKBO,11/06/19,312,0
1125,D214HWSKBO,12/06/19,284,0
1126,D214HWSKBO,13/06/19,284,0
1127,D214HWSKBO,14/06/19,254,0
1128,D214HWSKBO,15/06/19,201,0
1129,D214HWSKBO,16/06/19,221,0
1130,D214HWSKBO,17/06/19,313,0
1131,D214HWSKBO,18/06/19,234,0
1132,D214HWSKBO,19/06/19,277,0
1133,D214HWSKBO,20/06/19,408,0
1134,D214HWSKBO,21/06/19,283,0
1135,D214HWSKBO,22/06/19,172,0
1136,D214HWSKBO,23/06/19,180,0
1137,D214HWSKBO,24/06/19,302,0
1138,D214HWSKBO,25/06/19,264,0
1139,D214HWSKBO,26/06/19,272,0
1140,D214HWSKBO,27/06/19,267,0
1141,D214HWSKBO,28/06/19,237,0
1142,D214HWSKBO,29/06/19,186,0
1143,D214HWSKBO,30/06/19,202,0
1144,D214HWSKBO,01/07/19,296,0
1145,D214HWSKBO,02/07/19,314,0
1146,D214HWSKBO,03/07/19,283,0
1147,D214HWSKBO,04/07/19,162,0
1148,D214HWSKBO,05/07/19,190,0
1149,D214HWSKBO,06/07/19,162,0
1150,D214HWSKBO,07/07/19,187,0
1151,D214HWSKBO,08/07/19,258,0
1152,D214HWSKBO,09/07/19,336,0
1153,D214HWSKBO,10/07/19,301,0
1154,D214HWSKBO,11/07/19,270,0
1155,D214HWSKBO,12/07/19,304,0
1156,D214HWSKBO,13/07/19,182,0
1157,D214HWSKBO,14/07/19,249,0
1158,D214HWSKBO,15/07/19,691,0
1159,D214HWSKBO,16/07/19,548,0
1160,D214HWSKBO,17/07/19,334,0
1161,D214HWSKBO,18/07/19,300,0
1162,D214HWSKBO,19/07/19,249,0
1163,D214HWSKBO,20/07/19,177,0
1164,D214HWSKBO,21/07/19,183,0
1165,D214HWSKBO,22/07/19,309,0
1166,D214HWSKBO,23/07/19,280,0
1167,D214HWSKBO,24/07/19,277,0
1168,D214HWSKBO,25/07/19,282,0
1169,D214HWSKBO,26/07/19,240,0
1170,D214HWSKBO,27/07/19,215,0
1171,D214HWSKBO,28/07/19,157,0
1172,D214HWSKBO,29/07/19,263,0
1173,D214HWSKBO,30/07/19,270,0
1174,D214HWSKBO,31/07/19,310,0
1175,D214HWSKBO,01/08/19,315,0
1176,D214HWSKBO,02/08/19,237,0
1177,D214HWSKBO,03/08/19,191,0
1178,D214HWSKBO,04/08/19,185,0
1179,D214HWSKBO,05/08/19,288,0
1180,D214HWSKBO,06/08/19,263,0
1181,D214HWSKBO,07/08/19,272,0
1182,D214HWSKBO,08/08/19,332,0
1183,D214HWSKBO,09/08/19,231,1
1184,D214HWSKBO,10/08/19,183,0
1185,D214HWSKBO,11/08/19,207,0
1186,D214HWSKBO,12/08/19,280,0
1187,D214HWSKBO,13/08/19,258,0
1188,D214HWSKBO,14/08/19,283,0
1189,D214HWSKBO,15/08/19,288,0
1190,D214HWSKBO,16/08/19,234,0
1191,D214HWSKBO,17/08/19,160,0
1192,D214HWSKBO,18/08/19,207,0
1193,D214HWSKBO,19/08/19,252,0
1194,D214HWSKBO,20/08/19,328,0
1195,D214HWSKBO,21/08/19,258,0
1196,D214HWSKBO,22/08/19,289,0
1197,D214HWSKBO,23/08/19,269,0
1198,D214HWSKBO,24/08/19,190,0
1199,D214HWSKBO,25/08/19,173,0
1200,D214HWSKBO,26/08/19,267,0
1201,D214HWSKBO,27/08/19,232,0
1202,D214HWSKBO,28/08/19,257,0
1203,D214HWSKBO,29/08/19,258,0
1204,D214HWSKBO,30/08/19,208,0
1205,D214HWSKBO,31/08/19,195,0
1206,D023IWR\2M,01/05/19,1136,91
1207,D023IWR\2M,02/05/19,1266,93
1208,D023IWR\2M,03/05/19,1176,98
1209,D023IWR\2M,04/05/19,1222,75
1210,D023IWR\2M,05/05/19,1490,84
1211,D023IWR\2M,06/05/19,1321,98
1212,D023IWR\2M,07/05/19,1279,74
1213,D023IWR\2M,08/05/19,1205,90
1214,D023IWR\2M,09/05/19,1186,83
1215,D023IWR\2M,10/05/19,1211,90
1216,D023IWR\2M,11/05/19,1246,70
1217,D023IWR\2M,12/05/19,1343,74
1218,D023IWR\2M,13/05/19,1291,80
1219,D023IWR\2M,14/05/19,1153,74
1220,D023IWR\2M,15/05/19,1270,99
1221,D023IWR\2M,16/05/19,1438,74
1222,D023IWR\2M,17/05/19,1099,76
1223,D023IWR\2M,18/05/19,1217,74
1224,D023IWR\2M,19/05/19,1247,72
1225,D023IWR\2M,20/05/19,1247,113
1226,D023IWR\2M,21/05/19,1221,81
1227,D023IWR\2M,22/05/19,1277,113
1228,D023IWR\2M,23/05/19,1242,99
1229,D023IWR\2M,24/05/19,1300,73
1230,D023IWR\2M,25/05/19,1225,77
1231,D023IWR\2M,26/05/19,1214,64
1232,D023IWR\2M,27/05/19,1417,87
1233,D023IWR\2M,28/05/19,1337,79
1234,D023IWR\2M,29/05/19,1326,107
1235,D023IWR\2M,30/05/19,1228,51
1236,D023IWR\2M,31/05/19,1200,90
1237,D023IWR\2M,01/06/19,1345,86
1238,D023IWR\2M,02/06/19,1359,89
1239,D023IWR\2M,03/06/19,1239,105
1240,D023IWR\2M,04/06/19,1292,80
1241,D023IWR\2M,05/06/19,1407,97
1242,D023IWR\2M,06/06/19,1353,117
1243,D023IWR\2M,07/06/19,1279,92
1244,D023IWR\2M,08/06/19,1289,85
1245,D023IWR\2M,09/06/19,1413,90
1246,D023IWR\2M,10/06/19,1416,112
1247,D023IWR\2M,11/06/19,1341,95
1248,D023IWR\2M,12/06/19,1311,106
1249,D023IWR\2M,13/06/19,1378,101
1250,D023IWR\2M,14/06/19,1152,97
1251,D023IWR\2M,15/06/19,1171,47
1252,D023IWR\2M,16/06/19,1171,74
1253,D023IWR\2M,17/06/19,1335,93
1254,D023IWR\2M,18/06/19,1252,85
1255,D023IWR\2M,19/06/19,1247,87
1256,D023IWR\2M,20/06/19,1224,61
1257,D023IWR\2M,21/06/19,1073,70
1258,D023IWR\2M,22/06/19,1032,51
1259,D023IWR\2M,23/06/19,1142,59
1260,D023IWR\2M,24/06/19,1302,95
1261,D023IWR\2M,25/06/19,1196,78
1262,D023IWR\2M,26/06/19,1140,72
1263,D023IWR\2M,27/06/19,1221,95
1264,D023IWR\2M,28/06/19,1241,101
1265,D023IWR\2M,29/06/19,1197,87
1266,D023IWR\2M,30/06/19,1296,94
1267,D023IWR\2M,01/07/19,1366,95
1268,D023IWR\2M,02/07/19,1319,86
1269,D023IWR\2M,03/07/19,1189,65
1270,D023IWR\2M,04/07/19,1179,73
1271,D023IWR\2M,05/07/19,1287,88
1272,D023IWR\2M,06/07/19,1226,81
1273,D023IWR\2M,07/07/19,1348,83
1274,D023IWR\2M,08/07/19,1375,108
1275,D023IWR\2M,09/07/19,1492,92
1276,D023IWR\2M,10/07/19,1388,110
1277,D023IWR\2M,11/07/19,1353,69
1278,D023IWR\2M,12/07/19,5475,295
1279,D023IWR\2M,13/07/19,2940,135
1280,D023IWR\2M,14/07/19,3597,136
1281,D023IWR\2M,15/07/19,6198,477
1282,D023IWR\2M,16/07/19,4181,387
1283,D023IWR\2M,17/07/19,2042,122
1284,D023IWR\2M,18/07/19,1950,112
1285,D023IWR\2M,19/07/19,4045,215
1286,D023IWR\2M,20/07/19,4630,216
1287,D023IWR\2M,21/07/19,5329,297
1288,D023IWR\2M,22/07/19,4339,266
1289,D023IWR\2M,23/07/19,3328,226
1290,D023IWR\2M,24/07/19,2666,178
1291,D023IWR\2M,25/07/19,2318,170
1292,D023IWR\2M,26/07/19,1791,142
1293,D023IWR\2M,27/07/19,1795,83
1294,D023IWR\2M,28/07/19,2041,121
1295,D023IWR\2M,29/07/19,1842,98
1296,D023IWR\2M,30/07/19,1778,131
1297,D023IWR\2M,31/07/19,1721,96
1298,D023IWR\2M,01/08/19,1509,73
1299,D023IWR\2M,02/08/19,1538,95
1300,D023IWR\2M,03/08/19,1392,70
1301,D023IWR\2M,04/08/19,1429,64
1302,D023IWR\2M,05/08/19,1421,99
1303,D023IWR\2M,06/08/19,1573,108
1304,D023IWR\2M,07/08/19,1555,99
1305,D023IWR\2M,08/08/19,1547,107
1306,D023IWR\2M,09/08/19,1520,98
1307,D023IWR\2M,10/08/19,1557,70
1308,D023IWR\2M,11/08/19,1736,96
