,SKU_NAME,FEED_Month,FEED_DATE,CATEGORY,SUB_CATEGORY,ORDERED_REVENUE,ORDERED_UNITS,REP_OOS,Price of single unit(Rounded off),
249,B111S;CCLC,August ,2019-08-22,1000 Inputs,1003 Computer Speakers,4305.69,431,3.34,10,
250,B111S;CCLC,August ,2019-08-23,1000 Inputs,1003 Computer Speakers,4465.53,447,4.72,10,
251,B111S;CCLC,August ,2019-08-24,1000 Inputs,1003 Computer Speakers,1758.24,176,3.01,10,
252,B111S;CCLC,August ,2019-08-25,1000 Inputs,1003 Computer Speakers,2037.96,204,3.29,10,
253,B111S;CCLC,August ,2019-08-26,1000 Inputs,1003 Computer Speakers,3226.77,323,3.17,10,
254,B111S;CCLC,August ,2019-08-27,1000 Inputs,1003 Computer Speakers,3796.2,380,3.18,10,
255,B111S;CCLC,August ,2019-08-28,1000 Inputs,1003 Computer Speakers,3526.47,353,3.37,10,
256,B111S;CCLC,August ,2019-08-29,1000 Inputs,1003 Computer Speakers,3896.1,390,4.02,10,
257,B111S;CCLC,August ,2019-08-30,1000 Inputs,1003 Computer Speakers,2927.07,293,5.07,10,
258,B111S;CCLC,August ,2019-08-31,1000 Inputs,1003 Computer Speakers,1628.37,163,4.4,10,
259,D102VX\R52,May ,2019-05-01,1000 Inputs,1004 Computer Headsets and Mics,18351.64,734,4.7,25,
260,D102VX\R52,May ,2019-05-02,1000 Inputs,1004 Computer Headsets and Mics,19070.56,771,5.74,25,
261,D102VX\R52,May ,2019-05-03,1000 Inputs,1004 Computer Headsets and Mics,14814.99,589,6.72,25,
262,D102VX\R52,May ,2019-05-04,1000 Inputs,1004 Computer Headsets and Mics,4373.3,175,6.68,25,
263,D102VX\R52,May ,2019-05-05,1000 Inputs,1004 Computer Headsets and Mics,5378.4,216,6.77,25,
264,D102VX\R52,May ,2019-05-06,1000 Inputs,1004 Computer Headsets and Mics,17688.94,698,5.25,25,
265,D102VX\R52,May ,2019-05-07,1000 Inputs,1004 Computer Headsets and Mics,18015.75,719,5.39,25,
266,D102VX\R52,May ,2019-05-08,1000 Inputs,1004 Computer Headsets and Mics,21291.57,852,5,25,
267,D102VX\R52,May ,2019-05-09,1000 Inputs,1004 Computer Headsets and Mics,16716.26,676,6.28,25,
268,D102VX\R52,May ,2019-05-10,1000 Inputs,1004 Computer Headsets and Mics,19432.12,888,5.23,22,
269,D102VX\R52,May ,2019-05-11,1000 Inputs,1004 Computer Headsets and Mics,4777.07,219,6.63,22,
270,D102VX\R52,May ,2019-05-12,1000 Inputs,1004 Computer Headsets and Mics,4546.92,208,8.48,22,
271,D102VX\R52,May ,2019-05-13,1000 Inputs,1004 Computer Headsets and Mics,21855.9,1000,5.62,22,
272,D102VX\R52,May ,2019-05-14,1000 Inputs,1004 Computer Headsets and Mics,17647.2,820,5.51,22,
273,D102VX\R52,May ,2019-05-15,1000 Inputs,1004 Computer Headsets and Mics,23083.95,1055,5.86,22,
274,D102VX\R52,May ,2019-05-16,1000 Inputs,1004 Computer Headsets and Mics,20598.49,941,6.8,22,
275,D102VX\R52,May ,2019-05-17,1000 Inputs,1004 Computer Headsets and Mics,17900.78,818,5.82,22,
276,D102VX\R52,May ,2019-05-18,1000 Inputs,1004 Computer Headsets and Mics,4579.45,209,8.03,22,
277,D102VX\R52,May ,2019-05-19,1000 Inputs,1004 Computer Headsets and Mics,4575.01,209,10.12,22,
278,D102VX\R52,May ,2019-05-20,1000 Inputs,1004 Computer Headsets and Mics,22393.47,1023,5.02,22,
279,D102VX\R52,May ,2019-05-21,1000 Inputs,1004 Computer Headsets and Mics,22135.79,1011,5.67,22,
280,D102VX\R52,May ,2019-05-22,1000 Inputs,1004 Computer Headsets and Mics,20452.94,937,5.32,22,
281,D102VX\R52,May ,2019-05-23,1000 Inputs,1004 Computer Headsets and Mics,21386.53,977,5.09,22,
282,D102VX\R52,May ,2019-05-24,1000 Inputs,1004 Computer Headsets and Mics,12942.23,591,6.93,22,
283,D102VX\R52,May ,2019-05-25,1000 Inputs,1004 Computer Headsets and Mics,5538.17,253,7.02,22,
284,D102VX\R52,May ,2019-05-26,1000 Inputs,1004 Computer Headsets and Mics,3808.86,174,7.72,22,
285,D102VX\R52,May ,2019-05-27,1000 Inputs,1004 Computer Headsets and Mics,6785.9,310,7.99,22,
286,D102VX\R52,May ,2019-05-28,1000 Inputs,1004 Computer Headsets and Mics,20471,936,6.02,22,
287,D102VX\R52,May ,2019-05-29,1000 Inputs,1004 Computer Headsets and Mics,20664.89,944,6.2,22,
288,D102VX\R52,May ,2019-05-30,1000 Inputs,1004 Computer Headsets and Mics,19569,895,6.61,22,
289,D102VX\R52,May ,2019-05-31,1000 Inputs,1004 Computer Headsets and Mics,16084.76,735,5.38,22,
290,D102VX\R52,June ,2019-06-01,1000 Inputs,1004 Computer Headsets and Mics,5187.93,237,7.58,22,
291,D102VX\R52,June ,2019-06-02,1000 Inputs,1004 Computer Headsets and Mics,5297.38,242,8.68,22,
292,D102VX\R52,June ,2019-06-03,1000 Inputs,1004 Computer Headsets and Mics,21428.88,981,5.59,22,
293,D102VX\R52,June ,2019-06-04,1000 Inputs,1004 Computer Headsets and Mics,23575.53,1077,5.24,22,
294,D102VX\R52,June ,2019-06-05,1000 Inputs,1004 Computer Headsets and Mics,19679.11,899,4.9,22,
295,D102VX\R52,June ,2019-06-06,1000 Inputs,1004 Computer Headsets and Mics,22218.35,1015,5.59,22,
296,D102VX\R52,June ,2019-06-07,1000 Inputs,1004 Computer Headsets and Mics,17665.23,807,5.23,22,
297,D102VX\R52,June ,2019-06-08,1000 Inputs,1004 Computer Headsets and Mics,5647.62,258,7.07,22,
298,D102VX\R52,June ,2019-06-09,1000 Inputs,1004 Computer Headsets and Mics,5297.38,242,7.95,22,
299,D102VX\R52,June ,2019-06-10,1000 Inputs,1004 Computer Headsets and Mics,20970.52,958,5.38,22,
300,D102VX\R52,June ,2019-06-11,1000 Inputs,1004 Computer Headsets and Mics,22743.71,1039,5.72,22,
301,D102VX\R52,June ,2019-06-12,1000 Inputs,1004 Computer Headsets and Mics,23407.6,1070,4.85,22,
302,D102VX\R52,June ,2019-06-13,1000 Inputs,1004 Computer Headsets and Mics,23621.28,1082,5.82,22,
303,D102VX\R52,June ,2019-06-14,1000 Inputs,1004 Computer Headsets and Mics,19951.27,913,5.19,22,
304,D102VX\R52,June ,2019-06-15,1000 Inputs,1004 Computer Headsets and Mics,5222.47,239,7.23,22,
305,D102VX\R52,June ,2019-06-16,1000 Inputs,1004 Computer Headsets and Mics,5034.7,230,8.12,22,
306,D102VX\R52,June ,2019-06-17,1000 Inputs,1004 Computer Headsets and Mics,26262.17,1201,5.27,22,
307,D102VX\R52,June ,2019-06-18,1000 Inputs,1004 Computer Headsets and Mics,25917.76,1184,4.77,22,
308,D102VX\R52,June ,2019-06-19,1000 Inputs,1004 Computer Headsets and Mics,20791.11,952,5.82,22,
309,D102VX\R52,June ,2019-06-20,1000 Inputs,1004 Computer Headsets and Mics,22199.07,1013,4.8,22,
310,D102VX\R52,June ,2019-06-21,1000 Inputs,1004 Computer Headsets and Mics,14668.72,668,4.41,22,
311,D102VX\R52,June ,2019-06-22,1000 Inputs,1004 Computer Headsets and Mics,5225.33,227,7.93,23,
312,D102VX\R52,June ,2019-06-23,1000 Inputs,1004 Computer Headsets and Mics,5260.2,240,6.2,22,
313,D102VX\R52,June ,2019-06-24,1000 Inputs,1004 Computer Headsets and Mics,22796.32,1044,5.2,22,
314,D102VX\R52,June ,2019-06-25,1000 Inputs,1004 Computer Headsets and Mics,20288.46,929,5.72,22,
315,D102VX\R52,June ,2019-06-26,1000 Inputs,1004 Computer Headsets and Mics,17967.8,779,8.87,23,
316,D102VX\R52,June ,2019-06-27,1000 Inputs,1004 Computer Headsets and Mics,22485.34,976,4.77,23,
317,D102VX\R52,June ,2019-06-28,1000 Inputs,1004 Computer Headsets and Mics,19105.77,803,6.06,24,
318,D102VX\R52,June ,2019-06-29,1000 Inputs,1004 Computer Headsets and Mics,4496.23,187,6.05,24,
319,D102VX\R52,June ,2019-06-30,1000 Inputs,1004 Computer Headsets and Mics,6264.39,261,6.54,24,
320,D102VX\R52,July ,2019-07-01,1000 Inputs,1004 Computer Headsets and Mics,25134.15,1045,5.41,24,
321,D102VX\R52,July ,2019-07-02,1000 Inputs,1004 Computer Headsets and Mics,19981.9,834,5.25,24,
322,D102VX\R52,July ,2019-07-03,1000 Inputs,1004 Computer Headsets and Mics,16121.28,672,6.96,24,
323,D102VX\R52,July ,2019-07-04,1000 Inputs,1004 Computer Headsets and Mics,4090.75,171,10.88,24,
324,D102VX\R52,July ,2019-07-05,1000 Inputs,1004 Computer Headsets and Mics,11541.21,479,6.74,24,
325,D102VX\R52,July ,2019-07-06,1000 Inputs,1004 Computer Headsets and Mics,4222.24,176,7.88,24,
326,D102VX\R52,July ,2019-07-07,1000 Inputs,1004 Computer Headsets and Mics,4954.28,215,7.66,23,
327,D102VX\R52,July ,2019-07-08,1000 Inputs,1004 Computer Headsets and Mics,23880.21,1056,4.77,23,
328,D102VX\R52,July ,2019-07-09,1000 Inputs,1004 Computer Headsets and Mics,24794.16,1082,6.43,23,
329,D102VX\R52,July ,2019-07-10,1000 Inputs,1004 Computer Headsets and Mics,24195.16,1091,5.63,22,
330,D102VX\R52,July ,2019-07-11,1000 Inputs,1004 Computer Headsets and Mics,24933.23,1128,6.77,22,
331,D102VX\R52,July ,2019-07-12,1000 Inputs,1004 Computer Headsets and Mics,16468.68,748,5.78,22,
332,D102VX\R52,July ,2019-07-13,1000 Inputs,1004 Computer Headsets and Mics,5126.67,232,6.65,22,
333,D102VX\R52,July ,2019-07-14,1000 Inputs,1004 Computer Headsets and Mics,4488.33,203,7.56,22,
334,D102VX\R52,July ,2019-07-15,1000 Inputs,1004 Computer Headsets and Mics,31657.76,1432,3.69,22,
335,D102VX\R52,July ,2019-07-16,1000 Inputs,1004 Computer Headsets and Mics,29453.59,1333,3.86,22,
336,D102VX\R52,July ,2019-07-17,1000 Inputs,1004 Computer Headsets and Mics,23159.28,1048,4.81,22,
337,D102VX\R52,July ,2019-07-18,1000 Inputs,1004 Computer Headsets and Mics,18123.15,821,4.75,22,
338,D102VX\R52,July ,2019-07-19,1000 Inputs,1004 Computer Headsets and Mics,18363.3,830,5.18,22,
339,D102VX\R52,July ,2019-07-20,1000 Inputs,1004 Computer Headsets and Mics,5748.6,260,5.35,22,
340,D102VX\R52,July ,2019-07-21,1000 Inputs,1004 Computer Headsets and Mics,5704.38,258,6.21,22,
341,D102VX\R52,July ,2019-07-22,1000 Inputs,1004 Computer Headsets and Mics,21486.15,975,4.74,22,
342,D102VX\R52,July ,2019-07-23,1000 Inputs,1004 Computer Headsets and Mics,24120.42,1092,4.78,22,
343,D102VX\R52,July ,2019-07-24,1000 Inputs,1004 Computer Headsets and Mics,20061.81,908,7.29,22,
344,D102VX\R52,July ,2019-07-25,1000 Inputs,1004 Computer Headsets and Mics,18882.28,854,5.13,22,
345,D102VX\R52,July ,2019-07-26,1000 Inputs,1004 Computer Headsets and Mics,18019.65,815,4.31,22,
346,D102VX\R52,July ,2019-07-27,1000 Inputs,1004 Computer Headsets and Mics,4861.96,221,6.74,22,
347,D102VX\R52,July ,2019-07-28,1000 Inputs,1004 Computer Headsets and Mics,7207.86,326,5.56,22,
348,D102VX\R52,July ,2019-07-29,1000 Inputs,1004 Computer Headsets and Mics,19766.34,894,4.91,22,
349,D102VX\R52,July ,2019-07-30,1000 Inputs,1004 Computer Headsets and Mics,25917.66,1172,5.49,22,
350,D102VX\R52,July ,2019-07-31,1000 Inputs,1004 Computer Headsets and Mics,28765.11,1301,4.18,22,
351,D102VX\R52,August ,2019-08-01,1000 Inputs,1004 Computer Headsets and Mics,27296.28,1237,5.11,22,
352,D102VX\R52,August ,2019-08-02,1000 Inputs,1004 Computer Headsets and Mics,24851.64,1124,4.25,22,
353,D102VX\R52,August ,2019-08-03,1000 Inputs,1004 Computer Headsets and Mics,7451.07,337,4.99,22,
354,D102VX\R52,August ,2019-08-04,1000 Inputs,1004 Computer Headsets and Mics,7406.85,335,6.4,22,
355,D102VX\R52,August ,2019-08-05,1000 Inputs,1004 Computer Headsets and Mics,23205.16,1052,4.14,22,
356,D102VX\R52,August ,2019-08-06,1000 Inputs,1004 Computer Headsets and Mics,26297.04,1190,5.15,22,
357,D102VX\R52,August ,2019-08-07,1000 Inputs,1004 Computer Headsets and Mics,29122.06,1274,6.67,23,
358,D102VX\R52,August ,2019-08-08,1000 Inputs,1004 Computer Headsets and Mics,22182,962,6.23,23,
359,D102VX\R52,August ,2019-08-09,1000 Inputs,1004 Computer Headsets and Mics,18681.1,814,4.47,23,
360,D102VX\R52,August ,2019-08-10,1000 Inputs,1004 Computer Headsets and Mics,6919.99,301,6.39,23,
361,D102VX\R52,August ,2019-08-11,1000 Inputs,1004 Computer Headsets and Mics,7839.59,341,6.31,23,
362,D102VX\R52,August ,2019-08-12,1000 Inputs,1004 Computer Headsets and Mics,23301.82,1014,3.85,23,
363,D102VX\R52,August ,2019-08-13,1000 Inputs,1004 Computer Headsets and Mics,25929.99,1128,4.64,23,
364,D102VX\R52,August ,2019-08-14,1000 Inputs,1004 Computer Headsets and Mics,28025.69,1219,4.13,23,
365,D102VX\R52,August ,2019-08-15,1000 Inputs,1004 Computer Headsets and Mics,32323.94,1406,4.79,23,
366,D102VX\R52,August ,2019-08-16,1000 Inputs,1004 Computer Headsets and Mics,23621.77,1026,3.97,23,
367,D102VX\R52,August ,2019-08-17,1000 Inputs,1004 Computer Headsets and Mics,7172.88,312,5.38,23,
368,D102VX\R52,August ,2019-08-18,1000 Inputs,1004 Computer Headsets and Mics,13104.3,570,4.61,23,
369,D102VX\R52,August ,2019-08-19,1000 Inputs,1004 Computer Headsets and Mics,24511.99,1069,4.81,23,
370,D102VX\R52,August ,2019-08-20,1000 Inputs,1004 Computer Headsets and Mics,30336.08,1320,4.63,23,
371,D102VX\R52,August ,2019-08-21,1000 Inputs,1004 Computer Headsets and Mics,32517.87,1417,5.06,23,
372,D102VX\R52,August ,2019-08-22,1000 Inputs,1004 Computer Headsets and Mics,28001.82,1218,5.89,23,
373,D102VX\R52,August ,2019-08-23,1000 Inputs,1004 Computer Headsets and Mics,21111.55,919,5.2,23,
374,D102VX\R52,August ,2019-08-24,1000 Inputs,1004 Computer Headsets and Mics,8115.47,353,7.05,23,
375,D102VX\R52,August ,2019-08-25,1000 Inputs,1004 Computer Headsets and Mics,9310.95,405,6.95,23,
376,D102VX\R52,August ,2019-08-26,1000 Inputs,1004 Computer Headsets and Mics,27467.73,1195,5.16,23,
377,D102VX\R52,August ,2019-08-27,1000 Inputs,1004 Computer Headsets and Mics,33703.42,1466,5.09,23,
378,D102VX\R52,August ,2019-08-28,1000 Inputs,1004 Computer Headsets and Mics,29439.17,1287,4.88,23,
379,D102VX\R52,August ,2019-08-29,1000 Inputs,1004 Computer Headsets and Mics,27928.38,1218,5.73,23,
380,D102VX\R52,August ,2019-08-30,1000 Inputs,1004 Computer Headsets and Mics,21077.24,917,5.9,23,
381,D102VX\R52,August ,2019-08-31,1000 Inputs,1004 Computer Headsets and Mics,7609.69,331,7.37,23,
382,C120[H:8NV,May ,2019-05-01,1000 Inputs,1003 Computer Speakers,1019.32,68,4.7,15,
383,C120[H:8NV,May ,2019-05-02,1000 Inputs,1003 Computer Speakers,1064.29,71,5.06,15,
384,C120[H:8NV,May ,2019-05-03,1000 Inputs,1003 Computer Speakers,1079.28,72,5.22,15,
385,C120[H:8NV,May ,2019-05-04,1000 Inputs,1003 Computer Speakers,389.74,26,7.43,15,
386,C120[H:8NV,May ,2019-05-05,1000 Inputs,1003 Computer Speakers,344.77,23,8.53,15,
387,C120[H:8NV,May ,2019-05-06,1000 Inputs,1003 Computer Speakers,1154.23,77,4.67,15,
388,C120[H:8NV,May ,2019-05-07,1000 Inputs,1003 Computer Speakers,1109.26,74,6.7,15,
389,C120[H:8NV,May ,2019-05-08,1000 Inputs,1003 Computer Speakers,1259.16,84,5.49,15,
390,C120[H:8NV,May ,2019-05-09,1000 Inputs,1003 Computer Speakers,1184.21,79,7.59,15,
391,C120[H:8NV,May ,2019-05-10,1000 Inputs,1003 Computer Speakers,1034.31,69,4.14,15,
392,C120[H:8NV,May ,2019-05-11,1000 Inputs,1003 Computer Speakers,374.75,25,6.02,15,
393,C120[H:8NV,May ,2019-05-12,1000 Inputs,1003 Computer Speakers,404.73,27,5.8,15,
394,C120[H:8NV,May ,2019-05-13,1000 Inputs,1003 Computer Speakers,1349.1,90,5.66,15,
395,C120[H:8NV,May ,2019-05-14,1000 Inputs,1003 Computer Speakers,1139.24,76,7.26,15,
396,C120[H:8NV,May ,2019-05-15,1000 Inputs,1003 Computer Speakers,1094.27,73,4.1,15,
397,C120[H:8NV,May ,2019-05-16,1000 Inputs,1003 Computer Speakers,1207.95,91,4.9,13,
398,C120[H:8NV,May ,2019-05-17,1000 Inputs,1003 Computer Speakers,953.12,74,3.01,13,
399,C120[H:8NV,May ,2019-05-18,1000 Inputs,1003 Computer Speakers,425.04,33,3.65,13,
400,C120[H:8NV,May ,2019-05-19,1000 Inputs,1003 Computer Speakers,540.96,42,4.59,13,
401,C120[H:8NV,May ,2019-05-20,1000 Inputs,1003 Computer Speakers,1043.28,81,4.54,13,
402,C120[H:8NV,May ,2019-05-21,1000 Inputs,1003 Computer Speakers,1556.37,121,3.89,13,
403,C120[H:8NV,May ,2019-05-22,1000 Inputs,1003 Computer Speakers,1816.08,141,5.18,13,
404,C120[H:8NV,May ,2019-05-23,1000 Inputs,1003 Computer Speakers,1004.64,78,3.6,13,
405,C120[H:8NV,May ,2019-05-24,1000 Inputs,1003 Computer Speakers,824.32,64,6.84,13,
406,C120[H:8NV,May ,2019-05-25,1000 Inputs,1003 Computer Speakers,283.36,22,4.29,13,
407,C120[H:8NV,May ,2019-05-26,1000 Inputs,1003 Computer Speakers,334.88,26,4.89,13,
408,C120[H:8NV,May ,2019-05-27,1000 Inputs,1003 Computer Speakers,322,25,6.77,13,
409,C120[H:8NV,May ,2019-05-28,1000 Inputs,1003 Computer Speakers,1494.08,116,5.05,13,
410,C120[H:8NV,May ,2019-05-29,1000 Inputs,1003 Computer Speakers,1751.68,136,4.58,13,
411,C120[H:8NV,May ,2019-05-30,1000 Inputs,1003 Computer Speakers,1635.76,127,4.91,13,
412,C120[H:8NV,May ,2019-05-31,1000 Inputs,1003 Computer Speakers,1816.08,141,3.09,13,
413,C120[H:8NV,June ,2019-06-01,1000 Inputs,1003 Computer Speakers,553.84,43,2.2,13,
414,C120[H:8NV,June ,2019-06-02,1000 Inputs,1003 Computer Speakers,644,50,6.77,13,
415,C120[H:8NV,June ,2019-06-03,1000 Inputs,1003 Computer Speakers,1262.24,98,3.28,13,
416,C120[H:8NV,June ,2019-06-04,1000 Inputs,1003 Computer Speakers,1597.12,124,5.34,13,
417,C120[H:8NV,June ,2019-06-05,1000 Inputs,1003 Computer Speakers,1133.44,88,3.4,13,
418,C120[H:8NV,June ,2019-06-06,1000 Inputs,1003 Computer Speakers,1725.92,134,2.51,13,
419,C120[H:8NV,June ,2019-06-07,1000 Inputs,1003 Computer Speakers,1249.36,97,3.8,13,
420,C120[H:8NV,June ,2019-06-08,1000 Inputs,1003 Computer Speakers,656.88,51,3.77,13,
421,C120[H:8NV,June ,2019-06-09,1000 Inputs,1003 Computer Speakers,721.28,56,6.12,13,
422,C120[H:8NV,June ,2019-06-10,1000 Inputs,1003 Computer Speakers,1069.04,83,3.39,13,
423,C120[H:8NV,June ,2019-06-11,1000 Inputs,1003 Computer Speakers,1442.56,112,5.38,13,
424,C120[H:8NV,June ,2019-06-12,1000 Inputs,1003 Computer Speakers,1816.08,141,4.92,13,
425,C120[H:8NV,June ,2019-06-13,1000 Inputs,1003 Computer Speakers,2228.24,173,3.75,13,
426,C120[H:8NV,June ,2019-06-14,1000 Inputs,1003 Computer Speakers,1275.12,99,5.08,13,
427,C120[H:8NV,June ,2019-06-15,1000 Inputs,1003 Computer Speakers,360.64,28,3.32,13,
428,C120[H:8NV,June ,2019-06-16,1000 Inputs,1003 Computer Speakers,644,50,5.13,13,
429,C120[H:8NV,June ,2019-06-17,1000 Inputs,1003 Computer Speakers,1378.16,107,3.7,13,
430,C120[H:8NV,June ,2019-06-18,1000 Inputs,1003 Computer Speakers,1249.36,97,6.27,13,
431,C120[H:8NV,June ,2019-06-19,1000 Inputs,1003 Computer Speakers,1416.8,110,4.36,13,
432,C120[H:8NV,June ,2019-06-20,1000 Inputs,1003 Computer Speakers,850.08,66,7.92,13,
433,C120[H:8NV,June ,2019-06-21,1000 Inputs,1003 Computer Speakers,1107.68,86,2.17,13,
434,C120[H:8NV,June ,2019-06-22,1000 Inputs,1003 Computer Speakers,437.92,34,7.86,13,
435,C120[H:8NV,June ,2019-06-23,1000 Inputs,1003 Computer Speakers,347.76,27,3.7,13,
436,C120[H:8NV,June ,2019-06-24,1000 Inputs,1003 Computer Speakers,1429.68,111,3.4,13,
437,C120[H:8NV,June ,2019-06-25,1000 Inputs,1003 Computer Speakers,1094.8,85,4.42,13,
438,C120[H:8NV,June ,2019-06-26,1000 Inputs,1003 Computer Speakers,1236.48,96,3.12,13,
439,C120[H:8NV,June ,2019-06-27,1000 Inputs,1003 Computer Speakers,1197.84,93,4.31,13,
440,C120[H:8NV,June ,2019-06-28,1000 Inputs,1003 Computer Speakers,927.36,72,4.38,13,
441,C120[H:8NV,June ,2019-06-29,1000 Inputs,1003 Computer Speakers,437.92,34,4.95,13,
442,C120[H:8NV,June ,2019-06-30,1000 Inputs,1003 Computer Speakers,322,25,2.32,13,
443,C120[H:8NV,July ,2019-07-01,1000 Inputs,1003 Computer Speakers,1249.36,97,4.5,13,
444,C120[H:8NV,July ,2019-07-02,1000 Inputs,1003 Computer Speakers,1231.92,96,4.05,13,
445,C120[H:8NV,July ,2019-07-03,1000 Inputs,1003 Computer Speakers,1120.56,87,7.56,13,
446,C120[H:8NV,July ,2019-07-04,1000 Inputs,1003 Computer Speakers,347.76,27,5.54,13,
447,C120[H:8NV,July ,2019-07-05,1000 Inputs,1003 Computer Speakers,631.12,49,4.87,13,
448,C120[H:8NV,July ,2019-07-06,1000 Inputs,1003 Computer Speakers,386.4,30,4.72,13,
449,C120[H:8NV,July ,2019-07-07,1000 Inputs,1003 Computer Speakers,437.92,34,3.42,13,
450,C120[H:8NV,July ,2019-07-08,1000 Inputs,1003 Computer Speakers,850.08,66,6.38,13,
451,C120[H:8NV,July ,2019-07-09,1000 Inputs,1003 Computer Speakers,901.6,70,6.52,13,
452,C120[H:8NV,July ,2019-07-10,1000 Inputs,1003 Computer Speakers,1236.48,96,6.12,13,
453,C120[H:8NV,July ,2019-07-11,1000 Inputs,1003 Computer Speakers,1288,100,4.41,13,
454,C120[H:8NV,July ,2019-07-12,1000 Inputs,1003 Computer Speakers,978.88,76,2.41,13,
455,C120[H:8NV,July ,2019-07-13,1000 Inputs,1003 Computer Speakers,334.88,26,3.76,13,
456,C120[H:8NV,July ,2019-07-14,1000 Inputs,1003 Computer Speakers,334.88,26,3.9,13,
457,C120[H:8NV,July ,2019-07-15,1000 Inputs,1003 Computer Speakers,1674.4,130,5.78,13,
458,C120[H:8NV,July ,2019-07-16,1000 Inputs,1003 Computer Speakers,1674.4,130,4.46,13,
459,C120[H:8NV,July ,2019-07-17,1000 Inputs,1003 Computer Speakers,901.6,70,2.27,13,
460,C120[H:8NV,July ,2019-07-18,1000 Inputs,1003 Computer Speakers,875.84,68,4.07,13,
461,C120[H:8NV,July ,2019-07-19,1000 Inputs,1003 Computer Speakers,1056.16,82,6.1,13,
462,C120[H:8NV,July ,2019-07-20,1000 Inputs,1003 Computer Speakers,347.76,27,6.82,13,
463,C120[H:8NV,July ,2019-07-21,1000 Inputs,1003 Computer Speakers,283.36,22,8.27,13,
464,C120[H:8NV,July ,2019-07-22,1000 Inputs,1003 Computer Speakers,1172.08,91,4.64,13,
465,C120[H:8NV,July ,2019-07-23,1000 Inputs,1003 Computer Speakers,1210.72,94,6.32,13,
466,C120[H:8NV,July ,2019-07-24,1000 Inputs,1003 Computer Speakers,1481.2,115,6.39,13,
467,C120[H:8NV,July ,2019-07-25,1000 Inputs,1003 Computer Speakers,978.88,76,8.02,13,
468,C120[H:8NV,July ,2019-07-26,1000 Inputs,1003 Computer Speakers,1017.52,79,3.79,13,
469,C120[H:8NV,July ,2019-07-27,1000 Inputs,1003 Computer Speakers,463.68,36,3.73,13,
470,C120[H:8NV,July ,2019-07-28,1000 Inputs,1003 Computer Speakers,399.28,31,4.2,13,
471,C120[H:8NV,July ,2019-07-29,1000 Inputs,1003 Computer Speakers,991.76,77,3.92,13,
472,C120[H:8NV,July ,2019-07-30,1000 Inputs,1003 Computer Speakers,1133.44,88,6.87,13,
473,C120[H:8NV,July ,2019-07-31,1000 Inputs,1003 Computer Speakers,1661.52,129,3.81,13,
474,C120[H:8NV,August ,2019-08-01,1000 Inputs,1003 Computer Speakers,1622.88,126,5.25,13,
475,C120[H:8NV,August ,2019-08-02,1000 Inputs,1003 Computer Speakers,618.24,48,4.99,13,
476,C120[H:8NV,August ,2019-08-03,1000 Inputs,1003 Computer Speakers,412.16,32,6.38,13,
477,C120[H:8NV,August ,2019-08-04,1000 Inputs,1003 Computer Speakers,553.84,43,5.32,13,
478,C120[H:8NV,August ,2019-08-05,1000 Inputs,1003 Computer Speakers,1017.52,79,6.19,13,
479,C120[H:8NV,August ,2019-08-06,1000 Inputs,1003 Computer Speakers,785.68,61,5.82,13,
480,C120[H:8NV,August ,2019-08-07,1000 Inputs,1003 Computer Speakers,875.84,68,5.05,13,
481,C120[H:8NV,August ,2019-08-08,1000 Inputs,1003 Computer Speakers,953.12,74,4.36,13,
482,C120[H:8NV,August ,2019-08-09,1000 Inputs,1003 Computer Speakers,1494.08,116,5.71,13,
483,C120[H:8NV,August ,2019-08-10,1000 Inputs,1003 Computer Speakers,270.48,21,5.65,13,
484,C120[H:8NV,August ,2019-08-11,1000 Inputs,1003 Computer Speakers,386.4,30,1.65,13,
485,C120[H:8NV,August ,2019-08-12,1000 Inputs,1003 Computer Speakers,991.76,77,5.61,13,
486,C120[H:8NV,August ,2019-08-13,1000 Inputs,1003 Computer Speakers,1919.12,149,2.95,13,
487,C120[H:8NV,August ,2019-08-14,1000 Inputs,1003 Computer Speakers,1197.84,93,4.14,13,
